id,precio_soles,precio_dolares,mantenimiento,direccion,ubicacion,area_total,dormitorios,banos,estacionamientos,descripcion,url,site
18200,0,0,0,Venta departamento estreno san miguel,"Apartamento en San Miguel, Lima",0,0,2,0,Venta de flat Ascensor Piso rea m dormitorios bao completo cocina abierta Cochera dlares Fotos del dpto Piloto Se entregan en color blanco grifera clset sin cajones mesada de kichette Celular,https://www.infocasas.com.pe/venta-departamento-estreno-san-miguel/191146512,infocasas
18201,0,0,0,Departamento dplex con terraza en surquillo,"Apartamento en Surquillo, Lima",0,0,3,0,rea m Estado Desocupado Distribucin tres Dormitorios ms dos habitaciones adicionales cuarto de servicio o depsito tres Baos Completos Puntos de Gas para la cocina y para la lavandera Amplia Terraza para las reuniones familiares con una cocina parrillera Nota CON OPCIN DE COMPRA DEL ESTACIONAMIENTO Valor US Dlares Americanos Edificio con aos de antigedad Ascesor Local Comercial Tienda Mass Cmaras de Vigilancia en cada piso Beneficio Ahorro del del valor de tu prximo Hogar INAFECTO del pago de Alcabala Contctate al siguiente nro Ref Cerca de la Estacin Ricardo Palma del Metropolitano Cerca a Notaria Centros Financieros grifos Avenidas principales Centros Comerciales Miraflores Somos una empresa de personas para personas Brindamos seguridad y confianza en el negocio inmobiliario a nivel nacional e internacional,https://www.infocasas.com.pe/departamento-dplex-con-terraza-en-surquillo/191153027,infocasas
18248,0,0,0,Zendai,"Apartamento en La Victoria, Lima",0,0,3,0,Proyecto exclusivo en la Nueva Santa Catalina a minutos del centro financiero Date un nuevo inicio disfruta de un diseo arquitectnico de vanguardia y de las reas comunes ms innovadoras Vive cerca de San Isidro y de las avenidas principales de la ciudad Vive en Zendai armona residencial,https://www.infocasas.com.pe/zendai/191147090,infocasas
18202,0,0,0,Hermoso departamento en venta chacarilla san borja,"Apartamento en San Borja, Lima",0,0,3,0,Hermoso departamento en Chacarilla San Borja excelente estado acabados de lujo cerca a parque con pisos de madera porcelanato y hall recibidor antes de ingresar al departamento El departamento de m tiene una antesala o recibidor antes de la puerta principal finamente decorado con plantas y lindos detalles Consta de una sala y comedor super amplios con dicroicos grandes ventanas iluminado y ventilado cocina grande con puerta vaivn con comedor de diario con reposteros altos y bajos de melamine blancos y mesn de granito los dormitorios con closets de madera rollers screen y black out y pisos de porcelanato el dormitorio principal con bao incorporado con tina pisos de porcelanato y paredes cermicas mesn de granito y grifera moderna los otros dormitorios comparten un bao con ducha piso de porcelanato y paredes cermicas Tiene lavandera cuarto y bao de servicio Cocheras lineales El edificio cuenta con seguridad y video vigilancia VER VIDEO ADJUNTO El tipo de cambio es referencial,https://www.infocasas.com.pe/hermoso-departamento-en-venta-chacarilla-san-borja/191144633,infocasas
18203,0,0,0,Estupendo ubicadisimo chama surco dormitorios er piso ac m,"Apartamento en Santiago De Surco, Lima",0,0,4,0,ESTUPENDO ER PISO AMPLIA Y LUMINOSA SALA COMEDOR ESTAR PARA VER TV FAMILYROOM DORMITORIOS BAOS TERRAZA C COCHERA CUARTO Y BAO DE SERVICIO AC M CUADRA DE PARQUE espalda de la cuadra de AV Benavides zona muy tranquila cerca de parques parque Albario y parque de la bicicleta tambin hay Iglesia colegios universidades y comercio cercano transporte publico Solo pisos y familias por piso el departamento esta impecable solo dueo Ingreso puerta pricipal recibidor amplia sala comedor muy luminosa con vista a la calle bonito bao de visitas Amplia y luminosa cocina con finos acabados tablero de marmol negro Estar para ver TV Familyroom amplio dormitorios Dormitorio Principal grande con salida a la terraza con wcloset y estupendo bao do dormitorio amplio con estupendo closet y con salida a la terraza er dormitorio muy espacioso con buen closet bao completo para los dormitorios secundarios closet de ropa blanca escritorio o cuarto dormitorio amplia lavandera techada cuarto y bao de servicio y cochera Recepcin con guardiana diurna ascensor escalera espaciosa Calle Fernando Castrad espalda Av Benavides PRECIO US Sale a M estado impecable de todo el departamento,https://www.infocasas.com.pe/estupendo-ubicadisimo-chama-surco-dormitorios-er-piso-ac-m/191135429,infocasas
18204,0,0,0,Marina city center,"Apartamento en San Miguel, Lima",0,0,3,0,Marina City Center redefine la vida moderna al fusionar residencia trabajo entretenimiento en un solo lugar Cada detalle arquitectnico y cada amenidad ha sido diseada para crear una experiencia nica que abraza la esencia de una vida urbana moderna en ciudad La torre ofrece residencias verstiles de y dormitorios y el lobby interior conecta con la plaza comercial Marina City Center donde convergen servicios y amenidades de alto nivel como cine coworking gimnasio tiendas bancos supermercados y restaurantes,https://www.infocasas.com.pe/marina-city-center/191137765,infocasas
18205,0,0,0,Lindo departamento en venta en av del sur chacarilla dormitorios cocheras,"Apartamento en Santiago De Surco, Lima",0,0,3,0,Lindo departamento en do piso con ascensor directo dormitorios dos con bao incorporado Amplia e iluminada sala y comedor con linda terraza Cocina con comedor de diario y rea de servicio con cuarto y bao Sala de estar cocheras paralelas y depsito,https://www.infocasas.com.pe/lindo-departamento-en-venta-en-av-del-sur-chacarilla-dormitorios-cocheras/191137791,infocasas
18206,0,0,0,Estreno hermoso flat de lujo frente al golf de san isidrovista al mar,"Apartamento en San Isidro, Lima",0,0,3,0,Hermoso Flat de estreno ubicado en una de las mejores zonas de San Isidro frente al golf y con magnficas vistas al mar en los pisos ms altos Un espacio ideal para vivir en donde se renen todos los elementos Excelente distribucin todos los ambientes miran hacia el exterior y cuentan con salida a la terraza Ascensor directo Recibo Medio bao de visitas Sala comedor Cocina semiabierta con mesones de cuarzo y espacio para colocar banquetas Lavandera y rea de servicio Vestbulo Dormitorio secundario con closets Bao secundario completo Dormitorio secundario con closets Dormitorio principal con walkin closet y bao privado con doble lavabo Depas preparados con domtica y conexin AACC Edificio de Diseo con modernas reas comunes lobby piscina gimnasio yoga center SUM Zona de parrillas Bar lounge Sala teens Pet zone Estacionamientos de visitas de bicicletas y sala de choferes PRECIO desde Incluye estacionamiento VISITAS e INFORMES al celwsp,https://www.infocasas.com.pe/estreno-hermoso-flat-de-lujo-frente-al-golf-de-san-isidrovista-al-mar/191146582,infocasas
18207,0,0,0,Dpto tres dormitorios en magdalena cvista al mar,"Apartamento en Magdalena Del Mar, Lima",0,0,3,0,Vive con una Vista Espectacular al Mar Todos los Das Te presentamos un departamento nico ubicado en la calle Hermilio Valdizn Magdalena Lima Per Este increble flat de m frente al malecn ofrece una vista inigualable al ocano combinando lujo y comodidad en cada rincn Aqu te detallamos todo lo que este departamento tiene para ofrecerte Ubicacin Privilegiada A solo cuadras del Parque Grau con fcil acceso a la Av del Ejrcito y Av Brasil Espacios Amplios y Luminosos Sala comedor amplia e iluminada perfecta para reuniones y momentos en familia Cocina cerrada equipada con cocina horno y microondas empotrados y muebles altos y bajos para un almacenamiento ptimo Habitaciones Confortables habitaciones todas con closet diseadas para el descanso y la tranquilidad cuarto de estudio amoblado ideal para trabajar desde casa o como espacio adicional Baos de Lujo baos completos con acabados de mrmol uno de ellos incorporado en la habitacin principal Terraza y reas de Entretenimiento Amplia terraza con vista al malecn perfecta para relajarse y disfrutar del paisaje Jacuzzi con una vista espectacular al mar ideal para momentos de relajacin Minibar en la sala y chimenea elctrica perfectos para crear un ambiente acogedor rea de servicio completa y rea de lavandera para mayor comodidad Extras nicos Sol y sombra de madera corrediza en la terraza Paredes de piedras internas y externas que aportan un toque rstico y elegante Mueble ancho a medida para la sala diseado para optimizar el espacio y la funcionalidad Informacin del Edificio El edificio de pisos cuenta con dos ascensores y seguridad horas Adems ofrece reas sociales excepcionales como Saln de reuniones Gimnasio Sauna Terraza con zona de parrilla Piscina Elegante zona de recepcin Informacin Adicional cochera lateral en stano Mantenimiento S Precio No pierdas esta oportunidad Este departamento es nico en su clase con amenidades y vistas que difcilmente encontrars en otro lugar Contctanos y agenda una visita para conocer tu prximo hogar frente al mar en Magdalena,https://www.infocasas.com.pe/dpto-tres-dormitorios-en-magdalena-cvista-al-mar/191138131,infocasas
18208,0,0,0,Rosario in,"Apartamento en Miraflores, Lima",0,0,2,0,EXCLUSIVOS DPTO FLATS Y DUPLEX DESDE m HASTA m HABITACIONES AREAS SOCIALES ROOFTOP PARRILLA SALA DE USOS MULTIPLES FINOS ACABADOS,https://www.infocasas.com.pe/rosario-in/191146793,infocasas
18219,0,0,0,Vendo departamento en surco loma de las lavandas,"Apartamento en Santiago De Surco, Lima",0,0,3,0,Entendemos lo importante que es encontrar un hogar que te brinde comodidad tranquilidad y seguridad Ubicado en la calle Loma de las Lavandas Est estratgicamente situado a tan solo cuadras de la Bolichera Av Tomas Marsano y Av Caminos del Inca Caractersticas del departamento rea construida m do Piso dormitorios Sala comedor espacioso e iluminado bao completo bao de visita Cocina con elegantes reposteros altos y bajos Lavanderia incorporada a la cocina Deposito y tendededro en la azotea Mantenimiento S Aprox No pierdas la oportunidad de hacer de este hermoso departamento tu nuevo hogar El valor publicado en soles es referencial,https://www.infocasas.com.pe/vendo-departamento-en-surco-loma-de-las-lavandas/191207403,infocasas
18209,0,0,0,Proyecto runter ii,"Apartamento en San Miguel, Lima",0,0,3,0,ULTIMOS DEPARTAMENTOS Este innovador proyecto de pisos cuenta con departamentos de dormitorios flat y dplex ubicado en una zona estratgica en el distrito de San Miguel a pocos metros de prestigiosas universidades centros comerciales restaurantes y clnicas privadas Su concepto est pensado en el estilo de vida de esta nueva generacin adaptndose a sus necesidades para ofrecerle una vida llena de modernidad RUNTER es un proyecto ecosostenible que cuenta con rea comn Estacionamiento de bicicletas cuarto de basura recepcin lo cual te brindar el estilo de vida que t mereces Vive conectado a todo y deja de regalarle horas al trfico Te asesoramos de manera presencial Pregunta por nuestras promociones Fecha de entrega Julio Las imgenes planos y elementos decorativos del edificio son referenciales Los acabados estn sujetos a disponibilidad y variaciones en el mercado por tanto pueden presentar modificaciones en el transcurso del proyecto Los precios estn sujetos a variaciones conforme al mercado financiado por el BCP Certificacin de Mi Vivienda,https://www.infocasas.com.pe/proyecto-runter-ii/191137898,infocasas
18210,0,0,0,Residencial campodnico,"Apartamento en La Victoria, Lima",0,0,2,0,El edificio Campodnico cuenta con torres torre pisos con vista exterior y torre pisos con vista interior se encuentra ubicado en la mejor zona de Santa Catalina en el lmite con San Isidro y San Borja en una excelente zona rodeada de parques con accesibilidad a las avenidas principales Javier Prado Nicols Arriola y Canad,https://www.infocasas.com.pe/residencial-campodnico/191140995,infocasas
18211,0,0,0,Vive en san borja sur,"Apartamento en San Borja, Lima",0,0,3,0,Las Orqudeas San Borja un elegante proyecto ubicado en la zona ms exclusiva de San Borja rodeado de parques restaurantes colegios clnicas y supermercados Las Orqudeas se encuentra en contruccin y contar con departamentos desde m hasta m departamentos Flats y Dplex cuenta con estacionamientos dobles y asensor de ltima generacin El proyecto ser entregado en Septiembre Ten el privilegio de disfrutar de una manera plena de sus espacios diseados para que seas feliz,https://www.infocasas.com.pe/vive-en-san-borja-sur/191135877,infocasas
18212,0,0,0,Vive en san borja sur,"Apartamento en San Borja, Lima",0,0,4,0,Las Orqudeas San Borja un elegante proyecto ubicado en la zona ms exclusiva de San Borja rodeado de parques restaurantes colegios clnicas y supermercados Las Orqudeas se encuentra en contruccin y contar con departamentos desde m hasta m departamentos Flats y Dplex cuenta con estacionamientos dobles y asensor de ltima generacin El proyecto ser entregado en Septiembre Ten el privilegio de disfrutar de una manera plena de sus espacios diseados para que seas feliz,https://www.infocasas.com.pe/vive-en-san-borja-sur/191135905,infocasas
18213,0,0,0,Arbora,"Apartamento en Magdalena Del Mar, Lima",0,0,3,0,NUESTRO PROYECTO ARBORA CUENTA CON BONO MIVIVIENDA VERDE GRADO III Esto se traduce en muchos beneficios para ti griferas y sanitarios ahorradores de agua iluminacin LED para reducir el consumo de tratamientos de aguas grises para el reso del agua de las duchas y lavamanos en riego de las reas verdes as como el bono del buen pagador y otros beneficios ms,https://www.infocasas.com.pe/arbora/191141266,infocasas
18214,0,0,0,Vendo departamentos de y dormitorios en urb valle hermoso surco,"Apartamento en Santiago De Surco, Lima",0,0,2,0,Cod LRPR Fecha de entrega Julio del Bello edificio que est ubicado en Dalias Urb Valle Hermoso cruce con Av de los Ingenieros Santiago de surco Est cerca a parques colegios restaurantes centros comerciales y ms El edificio cuenta con pisos y departamentos desde m hasta los m Tiene amplio Lobby y una bonita Zona de parrillas NICOS DEPARTAMENTOS DISPONIBLES Dpto SS Vista Externa dorm ATotal m US Dpto SS Vista Externa dorm Estudio ATotal m US Dpto Vista Externa dorm Estudio ATotal m S PRECIO DE ESTACIONAMIENTO ES APARTE Para mayor informacin comunicarse al,https://www.infocasas.com.pe/vendo-departamentos-de-y-dormitorios-en-urb-valle-hermoso-surco/191155625,infocasas
18215,0,0,0,En primer piso con dos habitaciones muebleria completa en cocina estreno,"Apartamento en San Juan De Miraflores, Lima",0,0,2,0,EN PRIMER PISO DEPARTAMENTO DE ESTRENO EDIFICIO PEQUEO DE PISOS CON DEPARTAMENTOS Zona residencial en la zona de San Juan de Miraflores a media cuadra de parque A pocos minutos del Mall del Sur Metro AtocongoOpen Plaza Atocongo Estacin del Tren A unos pasos de la Municipalidad ONP RENIEC Fiscala Banco de la Nacin parroquias etc Sala comedor amplia Pisos de porcelanato de alto trnsito dos habitaciones amplias donde entran en ambas camas de dos plazas las cuales tienen closets empotrados Un bao completo la cual tambin es de visitas La otra habitacin tiene bao completo incorporado Baos tienen excelentes acabados mueblera y vidrio templado en duchas Cocina abierta presenta mueblera completa en melamine altos y bajos Zona de lavandera con conexiones SEPARA TU CITA INMEDIATAMENTE,https://www.infocasas.com.pe/en-primer-piso-con-dos-habitaciones-muebleria-completa-en-cocina-estreno/191155682,infocasas
18216,0,0,0,Venta de dpto con vista al mar en san miguel,"Apartamento en San Miguel, Lima",0,0,1,0,ESTE ACOGEDOR DPTO ESTA UBICADO DENTRO DE UN CONDOMINIO DE TORRES EN LA AV COSTANERA EN SAN MIGUEL ES UN DPTO DE M UBICADO EN EL PISO CON UNA ANTIGEDAD DE AOS Y ESTACIONAMIENTO DE M DETALLES DE ESTE LOFT BALCON CON VISTA LATERAL AL MAR LIVING COMEDOR BAO DE VISITA COCINA SEMI EQUIPADA DE CONCEPTO ABIERTO CON RESPOSTEROS SUPERIORES E INFERIORES AREA DE LAVANDERIA DORMITORIO CON CLOSET Y BAO INCORPORADO EL EDIFICIO CUENTA CON AREAS COMUNES COMO ZONA DE PARRILLA GIMNASIO SALA DE REUNIONES Y PISCINA,https://www.infocasas.com.pe/venta-de-dpto-con-vista-al-mar-en-san-miguel/191165147,infocasas
18217,0,0,0,A la venta departamento vista a parque en santa clara ate,"Apartamento en Ate Vitarte, Lima",0,0,3,0,NUMERO DE CONTACTO Venta amplio y acogedor departamento FLAT en la Urbanizacin cerrada LOS CEDROS DE SANTA CLARA en una zona tranquila de Santa Clara a tan solo minutos del Real Plaza Santa Clara en donde se podr encontrar todo tipo de comercio bancos y grandes supermercados como Plaza Vea y Metro rea Total m dormitorios con ventanas que permiten ingreso de luz natural y ventilacin Baos completo Sala y comedor con balcn vista a parque Cocina con reposteros altos y bajos rea de Lavandera Vista externa del Edificio Departamento ubicado en el piso Ubicacin Se encuentra en una Urbanizacin cerrada Los Cedros de Santa Clara ubicado a espaldas del REAL PLAZA Santa Clara Distrito de ATE a pocas cuadras de la UTP asi como de La AV Nicolas Ayllon La propiedad se encuentra saneada inscrita en Registros Pblicos y con ttulo de propiedad,https://www.infocasas.com.pe/a-la-venta-departamento-vista-a-parque-en-santa-clara-ate/191153672,infocasas
18220,0,0,0,Centric barrio dos de mayo lince,"Apartamento en Lince, Lima",0,0,2,0,LANZAMIENTO Vive en CENTRIC BARRIO DOS DE MAYO A UN PASO DE SAN ISIDRO Dpto y dormitorios desde m pensados para quienes les gusta de disfrutar de la comodidad y de disfrutar de las grandes ventajas de una excelente ubicacin,https://www.infocasas.com.pe/centric-barrio-dos-de-mayo-lince/191137428,infocasas
18221,0,0,0,Se vende departamento en san juan de lurigancho,"Apartamento en San Juan De Lurigancho, Lima",0,0,3,0,Cerca de la Av Chim y Av Malecn Checa donde hay movilidad para desplazarse al Centro de Lima A dos cuadras hay un parque tambin cerca restaurantes farmacia panadera etc El departamento est en to piso de un moderno edificio con ascensor marca Schindler rea Total m Precio dlares La sala es amplia y bien iluminada tiene un balcn con mamparas y ventana Cocina integrada con reposteros altos y bajos cuenta con gas Clidda Dormitorio principal iluminado con closet y bao incluido habitacin secundaria iluminada y con closet habitacin secundaria con closet En el to piso hay un rea comn de tendal cada propietario tiene un espacio Cuenta con personal de seguridad y cmaras de vigilancia Tambien hay ascensor para personas con discapacidad Cochera en stano con puerta elctrica Costo adicional de la cochera dlares Lo animamos a visitarlo con su familia para ver si calza con lo que est buscando con gusto lo atenderemos en los siguientes telfonos,https://www.infocasas.com.pe/se-vende-departamento-en-san-juan-de-lurigancho/191140111,infocasas
18222,0,0,0,Duplex de habitaciones mas terraza en venta,"Apartamento en La Molina, Lima",0,0,5,0,Hermoso duplex en venta er nivel Amplia sala comedor con vista externa habitaciones grandes la principal con bao incorporado Bao completo Cocina grande con comedor de diario Cuarto de servicio con bao rea de bar do nivel Hermosa terraza con rea de parrilla Bao de visitas rea de lavandera dormitorios grandes adicionales de material de drywall en excelente estado de construccin y distribucin Bao completo depsito cocheras Precio Agenda tu visita,https://www.infocasas.com.pe/duplex-de-habitaciones-mas-terraza-en-venta/191140196,infocasas
18223,0,0,0,Vendo lindo departamento vista a calle en miraflores,"Apartamento en Miraflores, Lima",0,0,2,0,NEGOCIABLE Vendo lindo departamentos flat de estreno con vista a calle que consta de una amplia sala comedor bao de visitas cocina muy amplia con espacio para comedor de diario con lindos muebles campana y cocina dormitorios el principal con vista a calle ambos con lindos baos incorporados el rea construida es de m rea de servicio completa,https://www.infocasas.com.pe/vendo-lindo-departamento-vista-a-calle-en-miraflores/191144244,infocasas
18224,0,0,0,Dpto en venta cerca a la univ de lima,"Apartamento en Santiago De Surco, Lima",0,0,4,0,DEPARTAMENTO en VENTA en SANTIAGO DE SURCO Av CIRCUNVALACION GOLF LOS INCAS NXXX Dpto PISO VENTA US AO m AC m Mant S x mes Sin muebles aos de antigedad vista a la calle en muy buen estado piso guardiana flat Hall de ingreso sala comedor comedor de diario cocina sala de estar dormitorios baos baos incorporados cuarto de servicio bao de servicio lavandera depsito Terraza piscina cocheras tipo en lnea ascensor Areas comunes permite mascotas walkin closet area sauna areas verdes gimnasio HOL DE RECIBO SALA COMEDOR ESTAR DORMITORIOS BAOS BAO DE VISITA COCINA CON COMEDOR DE DIARIO CLOSET DE ROPA BLANCAGYM PROPIO EN TERRAZA AREA COMUN PARQE O JARDIN GRANDE PISCINA SAUNA SALON DE NIOS,https://www.infocasas.com.pe/dpto-en-venta-cerca-a-la-univ-de-lima/191146177,infocasas
18225,0,0,0,Aliaga garden,"Apartamento en Magdalena Del Mar, Lima",0,0,3,0,ENTREGA INMEDIATA Aliaga Garden es un proyecto ubicado al lmite con San Isidro en el lado encantador de Magdalena Posee una fachada moderna y elegante que se integra con la ciudad Cuenta con ms de m de reas verdes y ms de reas comunes para disfrutar compartir y crear momentos inolvidables con quienes te importan,https://www.infocasas.com.pe/aliaga-garden/191150887,infocasas
18226,0,0,0,Departamento en venta en san isidro,"Apartamento en San Isidro, Lima",0,0,2,0,FLAT DE ESTRENO NO PAGA ALCABALA RESIDENCIAL EL PRADO cuenta con Sala de uso mltiple rea de juegos para nios Gimnasio equipado rea verde Grupo electrgeno Contadores privados para agua Tubera para gas natural El Departamento cuenta con Finos acabados Bamb Greez en salacomedor pasadizos y dormitorios Tablero de granito en cocina tableros de mrmol en baos principales Porcelanato en paredes y pisos de Cocina baos puertas enchapadas en cedro grifera importada Distribucin del DEPARTAMENTO SalaComedor Bao de visita Dos dormitorios el principal con vestidor y bao propio con tina Bao secundario Cocina Patiolavandera cuartos Bao de servicio,https://www.infocasas.com.pe/departamento-en-venta-en-san-isidro/191146450,infocasas
18227,0,0,0,Proyecto monte umbroso,"Apartamento en Santiago De Surco, Lima",0,0,2,0,Proyecto Exclusivo en Alameda Monte Umbroso Surco Ubicado en la mejor zona de Chacarilla El proyecto multifamiliar MONTE UMBROSO tendr departamentos pisos con azotea Dptos de y dormitorios stanos donde se ubicarn las cocheras y reas comunes con espacios para estacionar bicicletas Contamos con acabados exclusivos contemporneos y espacios amplios para que disfrutes tu nuevo hogar Arquitectura diseada por el Atelier Reusche Reyna,https://www.infocasas.com.pe/proyecto-monte-umbroso/191144372,infocasas
18228,0,0,0,Proyecto monte umbroso,"Apartamento en Santiago De Surco, Lima",0,0,2,0,Proyecto Exclusivo en Alameda Monte Umbroso Surco Ubicado en la mejor zona de Chacarilla El proyecto multifamiliar MONTE UMBROSO tendr departamentos pisos con azotea Dptos de y dormitorios stanos donde se ubicarn las cocheras y reas comunes con espacios para estacionar bicicletas Contamos con acabados exclusivos contemporneos y espacios amplios para que disfrutes tu nuevo hogar Arquitectura diseada por el Atelier Reusche Reyna,https://www.infocasas.com.pe/proyecto-monte-umbroso/191144407,infocasas
18229,0,0,0,San felipe towers torre platinum,"Apartamento en Jesus Maria, Lima",0,0,2,0,El proyecto San Felipe Towers est ubicado en la esquina de la Av San Felipe Cdra con el Jr Huscar en el distrito de Jess Mara La Torre Platinum ubicada en la AvSan felipe tiene pisos ms azotea Cuenta con lobby de doble altura y zonas comunes ubicadas en la azotea playroom zonas de parrilla piscina lounge fogatero Esta torre posee departamentos de y dormitorios preparados a tu medida,https://www.infocasas.com.pe/san-felipe-towers-torre-platinum/191137572,infocasas
18239,0,0,0,Distrito,"Apartamento en Surquillo, Lima",0,0,2,0,Grupo Lar nica inmobiliaria en Per con presencia en pases en simultneo presenta su proyecto en Surquillo Distrito Creado para redifinir la vida en el distrito con espacios comunes extraordinarios y depas que enamoran El lugar donde puedes y pueden ser uno mismo Distribucin funcional en todos sus departamentos y ambientes hasta m Vive a pasos de San Isidro y San Borja Vive una nueva experiencia residencial,https://www.infocasas.com.pe/distrito/191147203,infocasas
18240,0,0,0,Venta de departamento en san miguel avenida bertolotto,"Apartamento en San Miguel, Lima",0,0,2,0,Se vende departamento de estreno ubicado en piso cerca al Parque Media Luna y al Boulevard Bertolotto El departamento cuenta las siguientes caractersticas m en piso con vista lateral al mar y la ciudad SalaComedor Cocina equipada con cocina horno campana extractora muebles altos y bajos rea de lavandera oculta Dormitorio Principal cuenta con closet y bao completo do Dormitorio ccloset Bao de visita completo reas Comunes del Condominio Lobby con sala de espera Gym Fitness Club Piscina techada y temperada Zona de parrilla Juegos para nios Recepcin y seguridad las hrs Ven y estrena este departamento Descubre todo lo que tiene para ofrecerte Contctanos,https://www.infocasas.com.pe/venta-de-departamento-en-san-miguel-avenida-bertolotto/191207278,infocasas
18230,0,0,0,Venta departamento en lince a pasos del parque ramn castilla,"Apartamento en Lince, Lima",0,0,2,0,CONTACTO SIRMA PERALTA GUERRERO WHATSAPP Descubre tu oasis urbano en el corazn de Lince un hermoso departamento que combina a la perfeccin una distribucin funcional con una vista cautivadora hacia la vibrante Av Jos Leal Con una ubicacin privilegiada a tan solo dos cuadras de la prestigiosa Av Arequipa y a un paso de la icnica parroquia Santa Rosa y Farmaindustria este es ms que un hogar es tu conexin con lo mejor de la ciudad Imagina vivir a pasos del encantador Parque Castilla rodeado de una variedad de restaurantes que despiertan tus sentidos bancos que te brindan seguridad financiera farmacias para tu comodidad y una variedad de comercios que te ponen al alcance de todo lo que necesitas Este departamento es ms que una simple vivienda es una inversin estratgica potenciada por su ubicacin incomparable Uno de sus mayores atractivos reside en sus amplios dormitorios diseados para ofrecer el mximo confort y versatilidad Imaginas tener espacio para dos majestuosas camas King Aqu es una realidad Detalles del departamento rea m de ingeniosa distribucin Sala Comedor Un espacio acogedor para compartir momentos inolvidables Cocina abierta con reposteros Fusiona la practicidad con el estilo en tu cocina ideal Dormitorio principal amplio con bao incorporado Tu propio refugio personal Dormitorio secundario espacioso Ideal para tus seres queridos o como espacio verstil Bao secundario Comodidad y funcionalidad en un solo lugar No pierdas la oportunidad de ser dueo de este rincn excepcional en Lince Contctanos ahora para hacer realidad tu sueo de vivir en la ubicacin perfecta sin sacrificar espacio ni comodidad SIRMA PERALTA GUERRERO AGENTE INMOBILIARIO REGISTRO MVCS PN CELULAR CORREO ELECTRNICO,https://www.infocasas.com.pe/venta-departamento-en-lince-a-pasos-del-parque-ramn-castilla/191140448,infocasas
18231,0,0,0,Vendo lindo duplex surco,"Apartamento en Santiago De Surco, Lima",0,0,3,0,Vendo lindo Duplex en Urb Las Gardenias Surco Consta de tres dormitorios el principal con bao mas medio bao de visita Sala Comedor amplia y cocina independiente estilo cuadrada con muebleria de melamine Lavanderia cuarto y bao de servicio Incluye una cochera este lindo duplex por sus aos mantiene espacios ampios centrico y cerca a parques Consulte ROMER FORERO y YSELA MOY,https://www.infocasas.com.pe/vendo-lindo-duplex-surco/191140508,infocasas
18232,0,0,0,Residencial campodnico,"Apartamento en La Victoria, Lima",0,0,3,0,El edificio Campodnico cuenta con torres torre pisos con vista exterior y torre pisos con vista interior se encuentra ubicado en la mejor zona de Santa Catalina en el lmite con San Isidro y San Borja en una excelente zona rodeada de parques con accesibilidad a las avenidas principales Javier Prado Nicols Arriola y Canad,https://www.infocasas.com.pe/residencial-campodnico/191141026,infocasas
18233,0,0,0,Bajo de precio venta departamento flat en miraflores,"Apartamento en Miraflores, Lima",0,0,3,0,Tu hogar de ensueo te espera en el corazn de Miraflores Lima Descubre la perfecta combinacin entre lujo comodidad y ubicacin privilegiada en este moderno departamento de estreno Con acabados de alta gama y una atencin especial en cada detalle esta es tu oportunidad de vivir el estilo de vida que siempre has deseado Departamento flat de m Amplia sala ventilada e iluminada con vista externa Cocina con reposteros altos y bajos Zona de lavandera y bao de servicio Cuarto principal con terraza closet y bao propio cuartos secundarios con wlak in closet y bao propio Medio bao de visitas Se encuentra en el piso con ascensor Estacionamientos lineales Mantenimiento mensual S Aprox Incluye consumo de agua y mantenimiento de zonas comunes No pierdas la oportunidad de ser parte de esta experiencia nica Contctanos ahora para obtener ms informacin y asegura tu lugar en este exclusivo departamento de Miraflores Tu nuevo hogar te espera,https://www.infocasas.com.pe/bajo-de-precio-venta-departamento-flat-en-miraflores/191141028,infocasas
18234,0,0,0,Se vende dpto en bausate y meza,"Apartamento en La Victoria, Lima",0,0,2,0,Departamento ubicado en la cuadra de la Av Bausate y Meza distrito de la victoria al lado de la casa de la salsa cuenta con Habitaciones Bao Sala comedor Patio lavandera,https://www.infocasas.com.pe/se-vende-dpto-en-bausate-y-meza/191137927,infocasas
18235,0,0,0,Dplex de estreno en punta hermosa,"Apartamento en Punta Hermosa, Lima",0,0,3,0,Dplex de Lujo en Punta Hermosa Dplex de Estreno en Punta Hermosa Con vista exterior Dplex de estreno de m ubicado a pocos pasos de Playa Negra Punta Hermosa el malecn de los tablistas y la rotonda Incluye estacionamientos y cocina equipada encimera y campana decorativa El edificio Playa Centro cuenta con departamentos de los cuales nos quedan disponibles Caractersticas del dplex Primer nivel dormitorios closets baos y medio rea de servicio completa Lavandera y depsito Cocina Hall de distribucin Amplia sala comedor Terraza Jardinera estacionamientos Segundo nivel Dormitorio principal Piscina Sala de estar baos Agenda una cita al whatsapp,https://www.infocasas.com.pe/dplex-de-estreno-en-punta-hermosa/191137976,infocasas
